69.000000, 0.000695
69.010000, 0.000634
69.020000, 0.012371
69.030000, 0.000670
69.040000, 0.000677
69.050000, 0.000678
69.060000, 0.000702
69.070000, 0.000664
69.080000, 0.000712
69.090000, 0.000716
69.100000, 0.000637
69.110000, 0.000672
69.120000, 0.000666
69.130000, 0.000706
69.140000, 0.000629
69.150000, 0.000696
69.160000, 0.000678
69.170000, 0.525531
69.180000, 0.000720
69.190000, 0.324225
69.200000, 0.000678
69.210000, 0.000718
69.220000, 0.000661
69.230000, 0.000658
69.240000, 0.000695
69.250000, 0.000741
69.260000, 0.000763
69.270000, 0.000629
69.280000, 0.000721
69.290000, 0.000717
69.300000, 0.000707
69.310000, 0.000670
69.320000, 0.000653
69.330000, 0.000716
69.340000, 0.000719
69.350000, 0.000670
69.360000, 0.000689
69.370000, 0.000671
69.380000, 0.000698
69.390000, 0.525697
69.400000, 0.000682
69.410000, 0.000660
69.420000, 0.000682
69.430000, 0.000683
69.440000, 0.000658
69.450000, 0.000633
69.460000, 0.000735
69.470000, 0.000826
69.480000, 0.000694
69.490000, 0.000673
69.500000, 0.000736
69.510000, 0.000679
69.520000, 0.000717
69.530000, 0.000660
69.540000, 0.000691
69.550000, 0.000660
69.560000, 0.000712
69.570000, 0.000656
69.580000, 0.000604
69.590000, 0.000718
69.600000, 0.000705
69.610000, 0.493885
69.620000, 0.000746
69.630000, 0.000657
69.640000, 0.000710
69.650000, 0.000714
69.660000, 0.000688
69.670000, 0.000711
69.680000, 0.000698
69.690000, 0.000693
69.700000, 0.000710
69.710000, 0.000716
69.720000, 0.000668
69.730000, 0.000684
69.740000, 0.000677
69.750000, 0.000684
69.760000, 0.000673
69.770000, 0.000661
69.780000, 0.000711
69.790000, 0.000651
69.800000, 0.000698
69.810000, 0.000708
69.820000, 0.000705
69.830000, 0.394646
69.840000, 0.000660
69.850000, 0.000678
69.860000, 0.000702
69.870000, 0.000661
69.880000, 0.000700
69.890000, 0.000592
69.900000, 0.000702
69.910000, 0.000698
69.920000, 0.000639
69.930000, 0.037691
69.940000, 0.216602
69.950000, 0.000677
69.960000, 0.000682
69.970000, 0.000696
69.980000, 0.000671
69.990000, 0.000694
70.000000, 0.000735
70.010000, 0.000662
70.020000, 0.000695
70.030000, 0.000713
70.040000, 0.000638
70.050000, 0.477559
70.060000, 0.000685
70.070000, 0.000701
70.080000, 0.000679
70.090000, 0.000657
70.100000, 0.000631
70.110000, 0.000653
70.120000, 0.000618
70.130000, 0.000666
70.140000, 0.000669
70.150000, 0.000674
70.160000, 0.025438
70.170000, 0.000694
70.180000, 0.000669
70.190000, 0.000669
70.200000, 0.000712
70.210000, 0.000686
70.220000, 0.000691
70.230000, 0.000660
70.240000, 0.000696
70.250000, 0.000729
70.260000, 0.000708
70.270000, 0.040022
70.280000, 0.000775
70.290000, 0.000644
70.300000, 0.000649
70.310000, 0.000644
70.320000, 0.000602
70.330000, 0.000687
70.340000, 0.000690
70.350000, 0.000672
70.360000, 0.000659
70.370000, 0.143595
70.380000, 0.000718
70.390000, 0.000627
70.400000, 0.000715
70.410000, 0.000724
70.420000, 0.000661
70.430000, 0.000697
70.440000, 0.000642
70.450000, 0.000675
70.460000, 0.000733
70.470000, 0.000906
70.480000, 0.000647
70.490000, 0.084853
70.500000, 0.000742
70.510000, 0.000671
70.520000, 0.000699
70.530000, 0.000651
70.540000, 0.000695
70.550000, 0.000596
70.560000, 0.000654
70.570000, 0.000730
70.580000, 0.000719
70.590000, 0.221118
70.600000, 0.000639
70.610000, 0.000725
70.620000, 0.000711
70.630000, 0.000683
70.640000, 0.000669
70.650000, 0.000689
70.660000, 0.000649
70.670000, 0.000690
70.680000, 0.000660
70.690000, 0.000699
70.700000, 0.000707
70.710000, 0.000695
70.720000, 0.000717
70.730000, 0.000695
70.740000, 0.495042
70.750000, 0.000828
70.760000, 0.000669
70.770000, 0.000651
70.780000, 0.000732
70.790000, 0.000685
70.800000, 0.000712
70.810000, 0.000657
70.820000, 0.257216
70.830000, 0.000711
70.840000, 0.000659
70.850000, 0.000759
70.860000, 0.000665
70.870000, 0.000677
70.880000, 0.000641
70.890000, 0.000736
70.900000, 0.000648
70.910000, 0.000626
70.920000, 0.000662
70.930000, 0.467022
70.940000, 0.000720
70.950000, 0.000683
70.960000, 0.000672
70.970000, 0.000696
70.980000, 0.000703
70.990000, 0.000713
71.000000, 0.000718
71.010000, 0.000702
71.020000, 0.000708
71.030000, 0.000689
71.040000, 0.000762
71.050000, 0.000785
71.060000, 0.000692
71.070000, 0.000691
71.080000, 0.000683
71.090000, 0.000672
71.100000, 0.000684
71.110000, 0.000689
71.120000, 0.000709
71.130000, 0.000725
71.140000, 0.000704
71.150000, 0.004964
71.160000, 0.000683
71.170000, 0.000712
71.180000, 0.000672
71.190000, 0.008600
71.200000, 0.000675
71.210000, 0.000646
71.220000, 0.000676
71.230000, 0.000744
71.240000, 0.000678
71.250000, 0.000727
71.260000, 0.000724
71.270000, 0.000687
71.280000, 0.014737
71.290000, 0.000718
71.300000, 0.000669
71.310000, 0.000672
71.320000, 0.000686
71.330000, 0.000673
71.340000, 0.000659
71.350000, 0.000700
71.360000, 0.000691
71.370000, 0.008368
71.380000, 0.000671
71.390000, 0.000731
71.400000, 0.000719
71.410000, 0.000682
71.420000, 0.000736
71.430000, 0.000681
71.440000, 0.000713
71.450000, 0.000655
71.460000, 0.000705
71.470000, 0.000701
71.480000, 0.000694
71.490000, 0.256634
71.500000, 0.000706
71.510000, 0.000644
71.520000, 0.000700
71.530000, 0.000669
71.540000, 0.000674
71.550000, 0.000636
71.560000, 0.000671
71.570000, 0.000692
71.580000, 0.000989
71.590000, 0.000980
71.600000, 0.000622
71.610000, 0.000637
71.620000, 0.000667
71.630000, 0.000626
71.640000, 0.000727
71.650000, 0.000692
71.660000, 0.000689
71.670000, 0.000671
71.680000, 0.000687
71.690000, 0.000711
71.700000, 0.000661
71.710000, 0.230743
71.720000, 0.000688
71.730000, 0.000686
71.740000, 0.000663
71.750000, 0.000650
71.760000, 0.000699
71.770000, 0.000639
71.780000, 0.000639
71.790000, 0.000713
71.800000, 0.000694
71.810000, 0.149267
71.820000, 0.000678
71.830000, 0.000686
71.840000, 0.000699
71.850000, 0.000688
71.860000, 0.000621
71.870000, 0.000722
71.880000, 0.000675
71.890000, 0.000716
71.900000, 0.000706
71.910000, 0.000651
71.920000, 0.000690
71.930000, 0.214712
